0	1	address
141.146912	39.700711	岩手県盛岡市菜園1-10-1パルクアベニュー・カワトク6階
140.880452	38.260149	宮城県仙台市青葉区中央1-10-10
140.882150	38.324441	宮城県仙台市泉区泉中央1-5-1アリオ仙台泉4階
140.875843	38.225211	宮城県仙台市太白区長町7-20-5ララガーデン長町2階
136.905162	35.165481	愛知県名古屋市中区栄3-18-1ナディアパーク内
136.883925	35.169569	名古屋市中村区名駅1-2-1名鉄百貨店本店メンズ館5F
136.882625	35.108618	愛知県名古屋市港区港明2丁目-3-2　ららぽーと名古屋みなとアクルス1階1010番
137.164058	34.937438	愛知県岡崎市戸崎町字外山38-5西武岡崎店4階
137.047122	35.099122	愛知県愛知郡東郷町東郷中央土地区画整理事業62街区1・3ららぽーと愛知東郷１F
136.760371	35.411797	岐阜県岐阜市長住町2-11-1
138.385784	34.972729	静岡県静岡市葵区紺屋町6-7静岡パルコ8階
137.734484	34.704193	静岡県浜松市中区砂山町6-1メイワン6階
138.918965	35.113472	静岡県三島市中田町9-30　イトーヨーカドー三島店2階
138.840933	35.119127	静岡県沼津市東椎路字東荒301番地3　ららぽーと沼津1階
139.056244	37.917245	新潟県新潟市中央区万代1-5-1ラブラ万代5階
136.652619	36.560658	石川県金沢市片町2-2-2　片町きらら3階
136.220072	36.061547	福井県福井市中央1-9-20西武福井店新館3階・4階
137.171280	36.662916	富山県富山市婦中町下轡田165番地の1　ファボーレ1階
138.244424	36.399449	長野県上田市天神3-5-1アリオ上田1階
137.961208	36.212796	長野県松本市高宮中1-20　イトーヨーカドー南松本店1階
138.543913	35.639701	山梨県中巨摩郡昭和町西条13-1イトーヨーカドー甲府昭和店1階
135.499918	34.707960	大阪府大阪市北区茶屋町16-7
135.513765	34.644243	大阪府大阪市阿倍野区阿倍野筋2-1-40あべのand1階～3階
135.502591	34.664524	大阪府大阪市中央区難波千日前12-22難波センタービル3・4階
135.494947	34.702696	大阪府大阪市北区梅田3-1-3ルクア9階
135.514426	34.647148	大阪市天王寺区悲田院町10-48天王寺ミオプラザ館3階
135.458953	34.524803	大阪府堺市西区鳳南町3-199-12アリオ鳳1階
135.534466	34.805488	大阪府吹田市千里万博公園2-1ららぽーとEXPOCITY店1階
135.448108	34.436860	大阪府和泉市あゆみ野4-4-7ららぽーと和泉4階
135.677499	34.861344	大阪府枚方市楠葉花園町15-1くずはモール本館3階
135.618376	34.853688	大阪府高槻市白梅町4-1　高槻阪急3階
135.606204	34.629263	大阪府八尾市光町2-60LINOAS5階
135.195369	34.693004	兵庫県神戸市中央区小野柄通8-1-8神戸阪急新館1階～4階
135.360068	34.743804	兵庫県西宮市高松町14-2阪急西宮ガーデンズ本館2階東モール
134.689768	34.828706	兵庫県姫路市南町1番地山陽百貨店西館5階
135.768708	35.007761	京都府京都市中京区河原町通三条下ル大黒町58番地ミーナ京都4階～6階
135.778945	35.041077	京都市左京区高野西開町36　洛北阪急スクエア1階
135.697917	34.693846	奈良県生駒市谷田1600近鉄百貨店生駒店5階
135.881902	35.004339	滋賀県大津市におの浜2-3-1西武大津店6階
135.768708	35.007761	京都府京都市中京区河原町通三条下ル大黒町58番地ミーナ京都1階
135.500824	34.672567	大阪府大阪市中央区心斎橋筋1-7-1　大丸心斎橋店本館4階
133.928365	34.662911	岡山県岡山市北区中山下1-11-54岡山ロッツ2-3階
133.764214	34.603407	岡山県倉敷市寿町12-2アリオ倉敷2階
134.000549	35.058972	岡山県津山市新魚町17天満屋津山店2階
132.457142	34.396201	広島県広島市中区基町6-27そごう広島店新館8階
132.335502	34.346185	広島県廿日市市下平良2-2-1ゆめタウン廿日市2階
133.363999	34.487629	広島県福山市元町1-1天満屋福山店7階
133.377178	34.486721	広島県福山市入船町3-1-25ハピータウンポートプラザ店2階
133.341160	35.440615	鳥取県米子市西福原2-1-10米子しんまち天満屋4階
134.549538	34.073447	徳島県徳島市寺島本町西1-5アミコ東館8階
134.501161	34.119605	徳島県板野郡藍住町奥野字東中洲88-1ゆめタウン徳島1階
132.716064	33.789917	愛媛県伊予郡松前町筒井850エミフルMASAKI1階
134.049212	34.342010	香川県高松市丸亀町7-16丸亀町グリーン西館3階
130.401579	33.586949	福岡県福岡市中央区渡辺通4-9-25
130.882470	33.885123	福岡県北九州市小倉北区京町3-1-1小倉駅前アイム6F
131.582928	33.189047	大分県大分市大字玉沢字楠本755-1トキハわさだタウン2街区2階
130.307951	33.275639	佐賀県佐賀市兵庫北5-14-1ゆめタウン佐賀1階
130.726432	32.771731	熊本県熊本市南区田井島1-2-1　ゆめタウンはません3階
130.784305	32.860301	熊本県菊池郡菊陽町光の森7丁目33-1　ゆめタウン光の森南館1階
130.557029	31.590920	鹿児島県鹿児島市呉服町6-5マルヤガーデンズ3階
127.655136	26.156434	沖縄県豊見城市豊崎3-35イーアス沖縄豊崎3階
127.796206	26.317845	沖縄県中頭郡北中城村字ライカム1番地イオンモール沖縄ライカム1階
